MACS J0913.7+4056              09:13:45.50  +40:56:29.00  0.442  N   MACS J0913.7+4056              09:13:45.90  +40:56:27.00  0.442  hoekstra+15           2015MNRAS.449..685H     1.700   0.750   4.100   1.900   6.097   2.744   7.000   3.150   2.061   0.527   4.303   1.311   6.111   2.019
SDSS J0915+3826                09:15:39.00  +38:26:58.50  0.397  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     0.844   0.316   1.178   0.441   1.374   0.514   1.465   0.548   1.040   0.183   1.417   0.401   1.648   0.579
[AWM2009] Cluster-7            09:16:00.00  +29:31:34.00  0.530  N   DLSCL J0916.0+2931             09:16:00.00  +29:31:34.00  0.530  abate+09              2009ApJ...702..603A     0.930   0.511   2.063   1.135   2.857   1.571   3.192   1.756   1.436   0.529   2.623   1.078   3.485   1.503
ABELL 773                      09:17:59.39  +51:42:23.10  0.217  N   ABELL 773                      09:17:59.39  +51:42:23.10  0.217  okabe&15              2015arXiv150704493O     4.857   0.643  10.371   1.121  14.257   1.986  16.714   2.607   3.531   0.326   7.515   0.616  10.780   0.995
Hydra A                        09:18:05.70  -12:05:44.00  0.054  N   Hydra A                        09:18:05.67  -12:05:44.00  0.055  okabe+15              2015arXiv150304412O     4.255   1.792  12.536   2.970  19.803   5.297  25.687   7.656   2.718   0.313   7.152   0.982  11.584   1.820
ABELL 0781_West                09:19:34.75  +30:32:00.88  0.427  N   ABELL 0871D                    09:19:34.75  +30:32:00.90  0.428  miyazaki+15           2015ApJ...807...22M     0.368   0.170   0.822   0.379   1.300   0.600   1.592   0.735   0.705   0.226   1.410   0.453   2.115   0.679
ABELL 781                      09:20:23.23  +30:26:15.50  0.298  N   ABELL 781                      09:20:23.23  +30:26:15.50  0.298  okabe&15              2015arXiv150704493O     1.786   1.129   5.986   1.821  10.714   2.786  13.900   4.043   1.825   0.197   4.959   0.655   8.198   1.257
ABELL 0781_Middle              09:20:52.43  +30:28:12.74  0.291  N   ABELL 0871B                    09:20:53.00  +30:28:00.00  0.291  miyazaki+15           2015ApJ...807...22M     1.329   0.368   2.973   0.822   4.700   1.300   5.959   1.648   1.603   0.300   3.207   0.600   4.810   0.900
ABELL 0781_East                09:21:09.91  +30:27:58.31  0.427  N   ABELL 0871C                    09:21:10.00  +30:27:51.00  0.427  miyazaki+15           2015ApJ...807...22M     1.400   0.410   3.131   0.917   4.950   1.450   6.062   1.776   1.746   0.347   3.492   0.693   5.238   1.040
RX J0921.2+4528                09:21:13.46  +45:28:56.10  0.315  N   ZwCl 0917.9+4548               09:21:13.40  +45:28:50.00  0.315  hoekstra+11           2011ApJ...726...48H     0.180   0.150   0.461   0.384   0.671   0.559   0.787   0.656   0.470   0.265   0.833   0.533   1.090   0.737
RX J0926.6+1242                09:26:36.70  +12:43:03.80  0.489  N   400d J0926+1242                09:26:36.60  +12:42:56.00  0.489  hoekstra+11           2011ApJ...726...48H     1.710   0.555   5.203   1.689   8.061   2.616   9.385   3.046   2.211   0.373   5.062   1.037   7.555   1.699
SL2S J09413-1100               09:41:34.75  -11:00:54.33  0.385  N   SL2S J09413-1100_GROUP         09:41:34.70  -11:00:54.00  0.385  limousin+09           2009A%26A...502..445L   0.373   0.362   0.834   0.810   1.319   1.281   1.631   1.584   0.599   0.531   1.197   1.061   1.796   1.592
Abell 851                      09:42:57.50  +46:58:50.00  0.407  N   ABELL 851                      09:42:58.00  +46:59:12.00  0.407  hoekstra+15           2015MNRAS.449..685H     4.800   1.150  12.800   2.950  18.755   4.388  21.800   5.100   3.685   0.425   8.735   1.236  13.292   2.079
MACS J0949.8+1708              09:49:51.79  +17:07:08.31  0.384  N   MACS J0949.8+1708              09:49:51.70  +17:07:08.00  0.383  applegate+14          2014MNRAS.439...48A     3.547   1.629   8.874   4.075  12.825   5.889  14.823   6.807   3.141   0.824   6.987   2.116  10.263   3.335
ZwCl 0949.6+5207               09:52:49.20  +51:53:05.00  0.214  N   ZwCl 0949.6+5207               09:52:49.20  +51:53:05.00  0.214  okabe&15              2015arXiv150704493O     2.000   0.921   4.900   1.179   7.043   2.114   8.671   2.907   2.073   0.367   4.417   0.792   6.340   1.332
ABELL 0901b                    09:55:57.40  -09:59:02.70  0.160  N   ABELL 0901b                    09:55:57.40  -09:59:02.70  0.160  gray+02               2002ApJ...568..141G     0.753   0.450   1.684   1.005   2.663   1.589   3.519   2.101   1.010   0.433   2.020   0.867   3.030   1.300
ABELL 0901a                    09:56:26.40  -09:57:21.70  0.160  N   ABELL 0901a                    09:56:26.40  -09:57:21.70  0.160  gray+02               2002ApJ...568..141G     0.503   0.481   1.125   1.075   1.779   1.700   2.351   2.246   0.682   0.581   1.364   1.161   2.046   1.742
ABELL 901                      09:56:26.40  -10:04:12.00  0.163  N   ABELL 901                      09:56:26.40  -10:04:12.00  0.170  okabe&15              2015arXiv150704493O     1.457   0.421   2.914   0.743   3.914   1.150   4.614   1.450   1.630   0.276   3.020   0.614   4.039   0.917
ABELL 902                      09:56:33.60  -10:09:13.10  0.160  N   ABELL 902                      09:56:27.61  -10:10:17.40  0.160  gray+02               2002ApJ...568..141G     1.218   1.109   2.724   2.481   4.308   3.922   5.693   5.183   1.267   0.975   2.533   1.950   3.800   2.926
SDSS J0957+0509                09:57:39.19  +05:09:31.90  0.448  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     0.915   0.437   1.573   0.751   1.987   0.949   2.171   1.037   1.243   0.288   1.957   0.663   2.427   0.980
RX J0957.8+6534                09:57:51.22  +65:34:25.10  0.530  N   MCXC J0957.8+6534              09:57:53.20  +65:34:30.00  0.530  hoekstra+11           2011ApJ...726...48H     0.490   0.290   1.393   0.824   2.106   1.246   2.418   1.431   1.053   0.379   2.081   0.878   2.875   1.302
ABELL 907                      09:58:22.20  -11:03:35.00  0.167  N   ABELL 907                      09:58:22.20  -11:03:35.00  0.153  okabe&15              2015arXiv150704493O     2.657   0.807  11.957   1.836  22.757   5.221  31.814   8.607   2.171   0.260   6.564   0.679  11.663   1.290
COSMOS-X-Group 262             09:58:24.02  +02:49:16.25  0.343  P   COSMOS_CL J095825.0+024923     09:58:24.02  +02:49:16.20  0.340  kettula+13            2013ApJ...778...74K     0.391   0.179   0.920   0.420   1.287   0.589   1.484   0.679   0.762   0.238   1.364   0.472   1.793   0.650
COSMOS-X-Group 25              09:59:24.35  +01:46:23.48  0.124  P   [FGH2007] 113                  09:59:26.39  +01:45:54.00  0.120  kettula+13            2013ApJ...778...74K     0.133   0.083   0.250   0.165   0.350   0.220   0.408   0.257   0.292   0.139   0.455   0.233   0.561   0.296
COSMOS-X-Group 220             09:59:41.62  +02:31:29.96  0.729  P   COSMOS_CL J095941.2+023108     09:59:41.61  +02:31:30.10  0.720  kettula+13            2013ApJ...778...74K     1.248   0.382   3.930   1.205   6.106   1.870   6.911   2.116   2.105   0.371   4.633   0.943   6.766   1.475
COSMOS-X-Group 17              09:59:51.39  +01:40:49.19  0.372  P   [FGH2007] 99                   09:59:51.60  +01:40:51.60  0.370  kettula+13            2013ApJ...778...74K     0.428   0.195   1.020   0.470   1.446   0.658   1.664   0.757   0.828   0.254   1.502   0.513   1.989   0.712
COSMOS-X-Group 193             10:00:21.82  +02:23:28.18  0.220  P   COSMOS_CL J100022.1+022320     10:00:21.85  +02:23:42.00  0.220  kettula+13            2013ApJ...778...74K     0.153   0.101   0.320   0.215   0.429   0.285   0.497   0.329   0.347   0.171   0.553   0.295   0.690   0.380
COSMOS-X-Group 237             10:00:28.26  +02:41:03.30  0.349  P   [FGH2007] 79                   10:00:28.26  +02:41:03.30  0.350  kettula+13            2013ApJ...778...74K     0.301   0.141   0.700   0.325   0.968   0.454   1.112   0.522   0.632   0.207   1.098   0.396   1.424   0.536
COSMOS-X-Group 29              10:00:43.19  +01:46:07.93  0.344  P   CFHT-D_CL J100044.0+014613     10:00:43.19  +01:46:07.90  0.350  kettula+13            2013ApJ...778...74K     0.426   0.170   1.010   0.400   1.417   0.564   1.635   0.650   0.812   0.218   1.467   0.439   1.938   0.608
COSMOS-X-Group 11              10:00:45.55  +01:39:26.10  0.220  P   COSMOS_CL J100045.9+013906     10:00:45.54  +01:39:26.50  0.220  kettula+13            2013ApJ...778...74K     0.595   0.045   1.360   0.100   1.897   0.145   2.227   0.170   0.957   0.049   1.763   0.100   2.353   0.140
CFHTLS:[GS2007] Cl-08          10:01:21.00  +02:22:58.00  0.735  N   CFHTLS:[GS2007] Cl-08          10:01:21.00  +02:22:58.00  0.735  gavazzi&07            2007A%26A...462..459G   0.079   0.079   0.176   0.176   0.279   0.279   0.323   0.323   0.232   0.232   0.465   0.464   0.697   0.697
COSMOS-X-Group 149             10:01:39.76  +02:25:48.72  0.124  P   GMBCG J150.41566+02.43019      10:01:39.76  +02:25:48.70  0.120  kettula+13            2013ApJ...778...74K     0.474   0.150   1.010   0.320   1.389   0.440   1.643   0.520   0.774   0.169   1.363   0.329   1.780   0.449
COSMOS-X-Group 120             10:02:01.20  +02:13:30.22  0.834  P   COSMOS_CL J100203.0+021324     10:02:01.20  +02:13:30.20  0.800  kettula+13            2013ApJ...778...74K     0.353   0.272   1.020   0.790   1.541   1.188   1.714   1.321   0.977   0.494   1.836   1.041   2.472   1.475
RXC J1003.0+3254               10:03:04.62  +32:53:40.60  0.416  N   MCXC J1003.0+3254              10:03:04.10  +32:54:28.00  0.416  foex+12               2012A%26A...546A.106F   2.185   0.429   5.500  11.000   7.900   1.550   9.086   1.783   2.406   0.280   5.112   0.683   7.326   1.045
SDSS J1004+4112                10:04:34.18  +41:12:43.50  0.680  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     2.316   1.397   3.540   2.135   4.277   2.579   4.532   2.733   2.592   0.576   3.891   1.461   4.724   2.271
ABELL 914                      10:08:25.90  +71:14:19.00  0.195  N   ABELL 914                      10:08:25.96  +71:14:18.70  0.195  dahle+02              2002ApJS..139..313D     0.421   0.327   0.941   0.732   1.488   1.157   1.943   1.511   0.665   0.399   1.331   0.799   1.996   1.198
ABELL 922                      10:10:23.30  +71:01:15.00  0.190  N   ABELL 922                      10:10:23.31  +71:01:14.60  0.190  dahle+02              2002ApJS..139..313D     1.226   0.537   2.742   1.201   4.335   1.898   5.672   2.484   1.444   0.438   2.888   0.876   4.333   1.314
MS 1008.1-1224                 10:10:32.30  -12:39:53.00  0.301  N   MCXC J1010.5-1239              10:10:32.20  -12:39:55.00  0.301  hoekstra+15           2015MNRAS.449..685H     6.200   2.250   8.300   5.750  11.888   8.407  14.000   9.900   2.809   1.032   6.353   2.839   9.415   4.617
RX J1015.1+4931                10:15:08.44  +49:31:50.80  0.383  N   MCXC J1015.1+4931              10:15:08.50  +49:31:32.00  0.383  hoekstra+11           2011ApJ...726...48H     0.610   0.315   1.698   0.877   2.550   1.317   2.988   1.543   1.121   0.343   2.268   0.819   3.168   1.233
ABELL 963                      10:17:03.56  +39:02:51.51  0.206  N   ABELL 963                      10:17:13.90  +39:01:31.00  0.206  applegate+14          2014MNRAS.439...48A     1.832   0.654   4.583   1.637   6.623   2.365   7.907   2.824   1.969   0.416   4.205   1.019   6.043   1.564
Abell 959                      10:17:36.00  +59:34:02.00  0.286  N   ABELL 959                      10:17:34.30  +59:33:39.00  0.285  hoekstra+15           2015MNRAS.449..685H     4.400   0.800  11.500   2.150  16.809   3.125  19.900   3.700   3.327   0.307   7.829   0.886  11.864   1.483
CL J1018.8-1211                10:18:46.40  -12:11:53.00  0.472  N   LCDCS 57                       10:18:46.40  -12:11:53.00  0.473  clowe+06              2006A%26A...451..395C   0.463   0.200   1.035   0.448   1.637   0.708   1.985   0.859   0.839   0.251   1.679   0.503   2.518   0.754
ZwCl 1021.0+0426               10:23:39.63  +04:11:10.40  0.291  N   BLOX J1023.6+0411.1            10:23:39.63  +04:11:10.40  0.291  okabe&15              2015arXiv150704493O     2.386   0.471   5.600   0.907   7.943   1.529   9.314   1.943   2.373   0.241   4.984   0.596   7.100   0.973
SDSS J1029+2623                10:29:12.00  +26:23:38.00  0.584  N   SDSS J1029+2623_Cluster        10:29:12.50  +26:23:32.00  0.584  oguri+13              2013MNRAS.429..482O     1.369   0.321   1.872   0.439   2.165   0.508   2.276   0.533   1.599   0.287   2.164   0.436   2.509   0.509
CL J1037.9-1243                10:37:51.40  -12:43:27.00  0.580  N   LCDCS 110                      10:37:51.40  -12:43:26.60  0.579  clowe+06              2006A%26A...451..395C   0.258   0.133   0.577   0.298   0.913   0.472   1.084   0.560   0.587   0.214   1.175   0.427   1.762   0.641
SDSS J1038+4849                10:38:42.90  +48:49:18.70  0.430  N   SDSS J1038+4849                10:38:43.34  +48:49:16.90  NA     oguri+12              2012MNRAS.420.3213O     0.822   0.231   1.248   0.351   1.505   0.423   1.620   0.455   1.072   0.146   1.547   0.324   1.845   0.470
Abell 1066                     10:39:06.62  +05:12:35.28  0.068  N   ABELL 1066                     10:39:27.90  +05:10:46.00  0.070  kubo+09               2009ApJ...702L.110K     2.178   1.131   6.003   3.118   8.978   4.664  11.256   5.848   2.048   0.542   4.743   1.529   7.124   2.526
CL J1040.7-1155                10:40:40.30  -11:56:04.00  0.704  N   LCDCS 130                      10:40:40.30  -11:56:04.20  0.704  clowe+06              2006A%26A...451..395C   0.181   0.163   0.405   0.364   0.640   0.575   0.745   0.670   0.440   0.331   0.881   0.662   1.321   0.993
SL J1048.1+5730                10:48:09.60  +57:30:36.00  0.317  N   SL J1048.1+5730                10:48:09.60  +57:30:36.00  0.320  hamana+09             2009PASJ...61..833H     0.850   0.352   2.271   0.943   3.200   1.329   3.729   1.543   1.302   0.308   2.612   0.744   3.634   1.125
SL J1049.4+5655                10:49:27.20  +56:55:21.00  0.421  N   WHL J104927.2+565521           10:49:27.20  +56:55:21.00  0.420  hamana+09             2009PASJ...61..833H     1.778   0.562   5.400   1.707   7.814   2.471   9.000   2.843   2.166   0.344   4.856   0.959   7.163   1.567
[AWM2009] Cluster-3            10:49:41.00  -04:17:44.00  0.267  N   DLSCL J1049.6-0417             10:49:41.00  -04:17:44.00  0.267  abate+09              2009ApJ...702..603A     0.325   0.116   0.722   0.258   1.000   0.357   1.159   0.414   0.636   0.159   1.099   0.302   1.422   0.408
SDSS J1050+0017                10:50:39.90  +00:17:07.10  0.600  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     4.121   1.044   7.333   1.857   9.379   2.375  10.157   2.572   3.897   0.325   6.857   0.917   8.950   1.518
[VMF98] 93                     10:53:18.90  +57:20:45.00  0.340  N   MCXC J1053.3+5720              10:53:18.40  +57:20:47.00  0.340  gonzalez+15           2015arXiv150403364J     1.244   0.926   3.114   2.318   4.500   3.350   5.239   3.900   1.655   0.756   3.374   1.756   4.734   2.618
[AWM2009] Cluster-4            10:54:08.00  -05:49:44.00  0.190  N   [AWM2009] Cluster_4            10:54:08.00  -05:49:44.00  0.190  abate+09              2009ApJ...702..603A     0.186   0.093   0.413   0.206   0.571   0.286   0.671   0.336   0.417   0.150   0.698   0.274   0.890   0.363
CL J1054.4-1146                10:54:24.20  -11:46:18.00  0.697  N   LCDCS 172                      10:54:24.20  -11:46:18.00  0.697  clowe+06              2006A%26A...451..395C   1.269   0.451   2.837   1.009   4.486   1.595   5.231   1.860   1.811   0.440   3.622   0.880   5.433   1.320
CL J1054.7-1245                10:54:43.50  -12:45:52.00  0.750  N   LCDCS 173                      10:54:43.50  -12:45:51.90  0.750  clowe+06              2006A%26A...451..395C   1.313   0.404   2.937   0.904   4.643   1.430   5.376   1.655   1.900   0.397   3.800   0.794   5.699   1.191
RCS2 J1055+5547                10:55:04.59  +55:48:23.30  0.466  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     2.450   0.580   4.837   1.146   6.424   1.522   7.129   1.689   2.602   0.246   4.797   0.664   6.402   1.069
[AWM2009] Cluster-8            10:55:12.00  -05:03:43.00  0.680  N   DLSCL J1055.2-0503             10:55:12.00  -05:03:43.00  0.680  abate+09              2009ApJ...702..603A     0.744   0.418   1.651   0.928   2.286   1.286   2.516   1.415   1.307   0.505   2.317   0.991   3.034   1.357
MS 1054.4-0321                 10:56:59.50  -03:37:28.00  0.830  N   BLOX J1056.9-0337.3            10:56:59.50  -03:37:28.00  0.823  sereno&13             2013MNRAS.434..878S     1.103   0.443   8.937   3.166  22.351  17.657  26.563  24.962   2.515   0.252   7.877   1.221  14.627   3.903
SL J1057.5+5759                10:57:33.60  +58:00:00.00  0.601  N   SL J1057.5+5759                10:57:33.60  +58:00:00.00  0.600  hamana+09             2009PASJ...61..833H     2.428   0.516   8.071   1.714  12.214   2.600  13.900   2.957   2.857   0.286   6.801   0.858  10.376   1.464
CL J1059.2-1253                10:59:09.50  -12:53:15.00  0.457  N   LCDCS 188                      10:59:09.50  -12:53:15.00  0.456  clowe+06              2006A%26A...451..395C   2.295   0.492   5.131   1.101   8.112   1.740   9.867   2.117   2.467   0.356   4.934   0.712   7.402   1.068
CL J1103.7-1245                11:03:42.90  -12:45:18.00  0.960  N   LCDCS 198                      11:03:42.90  -12:45:18.00  0.960  clowe+06              2006A%26A...451..395C   1.152   0.526   2.576   1.176   4.073   1.860   4.610   2.105   1.865   0.592   3.730   1.184   5.595   1.776
MACS J1108.8+0906              11:08:55.15  +09:06:02.79  0.466  N   MACS J1108.9+0906              11:08:55.39  +09:05:51.20  0.449  applegate+14          2014MNRAS.439...48A     2.286   1.171   5.720   2.930   8.266   4.234   9.439   4.834   2.531   0.770   5.371   1.874   7.694   2.865
SDSS J1110+6459                11:10:17.70  +64:59:47.80  0.659  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     2.977   1.355   4.256   1.936   5.009   2.279   5.274   2.399   3.108   0.462   4.480   1.198   5.340   1.885
SDSS J1115+5319                11:15:14.85  +53:19:54.60  0.466  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     4.341   1.154   9.812   2.609  13.679   3.638  15.431   4.104   3.715   0.371   7.847   1.103  11.212   1.884
MACS J1115.9+0129              11:15:51.90  +01:29:55.10  0.352  N   MACS J1115.8+0129              11:15:52.00  +01:29:55.00  0.352  umetsu+15b            2015arXiv150704385U     3.474   0.814  10.620   2.210  16.598   3.836  19.967   4.889   3.061   0.413   7.541   0.922  11.735   1.630
RX J1117.2+1744                11:17:11.23  +17:44:00.50  0.305  N   MCXC J1117.2+1744              11:17:12.00  +17:44:24.00  0.305  hoekstra+11           2011ApJ...726...48H     0.420   0.265   1.123   0.709   1.662   1.049   1.965   1.240   0.844   0.330   1.632   0.744   2.231   1.088
[VMF98] 97                     11:17:26.10  +07:43:35.00  0.477  N   BLOX J1117.4+0743.5            11:17:26.10  +07:43:35.00  0.477  gonzalez+15           2015arXiv150403364J     0.830   0.498   2.076   1.245   3.000   1.800   3.420   2.052   1.362   0.521   2.649   1.145   3.629   1.658
CL J1119.3-1129                11:19:16.50  -11:29:33.00  0.550  N   LCDCS 252                      11:19:16.50  -11:29:33.00  0.550  clowe+06              2006A%26A...451..395C   0.117   0.117   0.261   0.261   0.412   0.412   0.492   0.492   0.280   0.280   0.560   0.560   0.841   0.841
RX J1120.1+4318                11:20:07.47  +43:18:06.00  0.612  N   WARP J1120.1+4318              11:20:07.38  +43:18:07.20  0.600  foex+12               2012A%26A...546A.106F   1.936   0.567   4.900  14.000   7.000   2.050   7.850   2.299   2.454   0.437   5.057   1.029   7.133   1.544
Abell 1234                     11:22:30.00  +21:24:22.00  0.166  N   ABELL 1234                     11:22:26.20  +21:23:32.30  0.166  hoekstra+15           2015MNRAS.449..685H     2.000   0.550   4.600   1.250   6.498   1.833   7.800   2.200   1.941   0.305   4.118   0.775   5.898   1.207
CL J1122.9-1136                11:22:51.70  -11:36:30.00  0.807  N   LCDCS 275                      11:22:51.70  -11:36:30.00  0.807  clowe+06              2006A%26A...451..395C   0.402   0.343   0.899   0.767   1.421   1.213   1.634   1.394   0.797   0.549   1.595   1.098   2.392   1.647
RX J1123.1+1409                11:23:10.95  +14:08:36.40  0.340  N   NSCS J112308+140843            11:23:10.20  +14:09:44.00  0.340  hoekstra+11           2011ApJ...726...48H     0.520   0.320   1.420   0.874   2.116   1.302   2.493   1.534   0.989   0.368   1.962   0.856   2.714   1.273
Abell 1246                     11:23:58.80  +21:28:50.00  0.190  N   ABELL 1246                     11:23:50.05  +21:25:31.30  0.190  hoekstra+15           2015MNRAS.449..685H     2.200   0.550   5.200   1.350   7.439   1.922   8.900   2.300   2.107   0.298   4.535   0.773   6.546   1.215
[VMF98] 102                    11:24:05.80  -17:00:50.00  0.407  N   MCXC J1124.0-1700              11:24:03.80  -17:00:11.00  0.407  gonzalez+15           2015arXiv150403364J     0.802   0.498   2.007   1.245   2.900   1.800   3.340   2.073   1.294   0.511   2.527   1.127   3.468   1.636
SL J1135.6+3009                11:35:40.00  +30:09:17.00  0.208  N   WHL J113540.0+300917           11:35:40.00  +30:09:17.00  0.210  hamana+09             2009PASJ...61..833H     1.221   0.281   3.229   0.743   4.571   1.057   5.429   1.250   1.550   0.194   3.231   0.494   4.584   0.766
SDSS J1138+2754                11:38:08.95  +27:54:30.70  0.451  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     3.424   0.636   8.901   1.652  13.039   2.420  14.988   2.782   3.177   0.253   7.149   0.747  10.567   1.272
CL J1138.2-1133                11:38:10.20  -11:33:38.00  0.480  N   LCDCS 340                      11:38:10.20  -11:33:37.90  0.480  clowe+06              2006A%26A...451..395C   0.313   0.146   0.700   0.327   1.107   0.517   1.340   0.626   0.646   0.210   1.292   0.421   1.939   0.631
ClG 1137.5+6625                11:40:23.90  +66:08:19.00  0.784  N   ClG 1137.5+6625                11:40:23.90  +66:08:19.00  0.782  sereno&13             2013MNRAS.434..878S     2.468   0.528   6.397   2.310   9.213   4.265  10.183   4.964   3.093   0.391   6.529   1.604   9.256   3.188
ABELL 1351                     11:42:24.80  +58:32:00.00  0.328  N   ABELL 1351                     11:42:30.80  +58:32:20.00  0.322  dahle+02              2002ApJS..139..313D     5.395   0.970  12.065   2.169  19.076   3.429  23.937   4.303   4.158   0.501   8.316   1.003  12.474   1.504
MACS J1149.5+2223              11:49:35.69  +22:23:54.60  0.544  N   MACS J1149.6+2223              11:49:35.09  +22:24:10.90  0.544  umetsu+15b            2015arXiv150704385U     3.680   1.095  14.447   3.034  24.855   5.494  29.862   6.924   3.439   0.483   9.410   1.040  15.625   1.852
PLCK G287.0+32.9               11:50:51.00  -28:04:09.00  0.390  N   PLCK G287.0+32.9               11:50:49.20  -28:04:36.50  0.390  gruen+14              2014MNRAS.442.1507G     6.080   1.008  19.600   3.250  31.004   5.141  36.984   6.133   4.055   0.295  10.763   0.968  17.528   1.766
SDSS J1152+3313                11:52:00.15  +33:13:42.10  0.362  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     1.073   0.595   1.474   0.818   1.708   0.948   1.820   1.010   1.252   0.300   1.702   0.678   1.977   0.994
SDSS J1152+0930                11:52:47.38  +09:30:14.70  0.517  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     1.771   0.629   5.123   1.820   7.795   2.769   8.986   3.192   2.272   0.408   5.072   1.128   7.465   1.842
ABELL 1423                     11:57:22.52  +33:39:18.10  0.213  N   ABELL 1423                     11:57:22.52  +33:39:18.10  0.076  okabe&15              2015arXiv150704493O     1.957   0.607   4.700   0.871   6.700   1.586   8.086   2.150   2.048   0.286   4.299   0.616   6.122   1.027
ABELL 1437                     12:00:25.40  +03:21:03.60  0.134  N   ABELL 1437                     12:00:25.40  +03:20:01.00  0.135  cypriano+04           2004ApJ...613...95C     1.112   0.621   2.486   1.388   3.931   2.195   5.243   2.927   1.306   0.519   2.612   1.037   3.919   1.556
PLCKESZ G292.51+21.98          12:01:00.00  -39:51:35.00  0.300  N   PLCKESZ G292.51+21.98          12:00:59.69  -39:51:40.00  0.300  gruen+14              2014MNRAS.442.1507G     1.297   0.543   3.700   1.550   5.602   2.347   6.691   2.803   1.704   0.386   3.757   1.024   5.491   1.635
SL J1201.7-0331                12:01:45.60  -03:31:48.00  0.522  N   SL J1201.7-0331                12:01:45.60  -03:31:48.00  0.520  hamana+09             2009PASJ...61..833H     2.054   0.720   6.471   2.271   9.657   3.386  11.071   3.879   2.488   0.424   5.745   1.228   8.613   2.049
CL J1202.7-1224                12:02:43.10  -12:24:31.00  0.424  N   LCDCS 430                      12:02:43.10  -12:24:31.00  0.424  clowe+06              2006A%26A...451..395C   0.224   0.197   0.500   0.440   0.791   0.696   0.969   0.853   0.458   0.332   0.916   0.664   1.375   0.996
ABELL 1451                     12:03:17.00  -21:31:22.00  0.199  N   ABELL 1451                     12:03:17.00  -21:31:22.00  0.171  okabe&15              2015arXiv150704493O     3.343   0.493   8.800   1.007  13.014   1.836  15.829   2.479   2.737   0.199   6.389   0.502   9.637   0.872
ABELL 1456                     12:03:48.71  +04:20:43.46  0.135  N   ABELL 1456                     12:03:51.70  +04:14:17.80  0.135  dietrich+09           2009A%26A...499..669D   2.717   2.004   7.740   5.711  11.714   8.643  14.521  10.713   2.376   0.864   5.677   2.527   8.679   4.268
SL J1204.4-0351                12:04:22.90  -03:50:55.00  0.261  P   WARP J1204.3-0351              12:04:22.90  -03:50:55.00  0.261  hamana+09             2009PASJ...61..833H     1.233   0.460   3.343   1.250   4.771   1.779   5.586   2.086   1.601   0.323   3.358   0.829   4.782   1.292
MACS J1206.2-0847              12:06:12.15  -08:48:03.40  0.440  N   MACS J1206.2-0847              12:06:12.20  -08:48:01.00  0.440  umetsu+15b            2015arXiv150704385U     4.583   1.002  12.176   2.477  18.094   4.212  21.035   5.212   3.765   0.551   8.764   1.129  13.201   1.921
SDSS J1209+2640                12:09:23.68  +26:40:46.70  0.561  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     3.301   0.846   6.317   1.619   8.296   2.126   9.088   2.329   3.293   0.308   6.029   0.856   8.019   1.404
RXC J1212.3-1816               12:12:18.90  -18:16:43.00  0.269  N   MCXC J1212.3-1816              12:12:18.90  -18:16:43.00  0.269  okabe&15              2015arXiv150704493O     0.771   0.600   2.129   1.000   3.200   1.600   4.014   2.071   1.222   0.334   2.553   0.858   3.627   1.313
CL J1216.8-1201                12:16:45.30  -12:01:18.00  0.794  N   LCDCS 504                      12:16:45.30  -12:01:17.60  0.794  clowe+06              2006A%26A...451..395C   2.610   0.499   5.835   1.116   9.226   1.765  10.625   2.032   3.076   0.395   6.153   0.790   9.229   1.185
SDSS-C4 1003                   12:17:41.11  +03:39:20.88  0.077  N   SDSS-C4 1003                   12:17:41.13  +03:39:20.90  0.077  kubo+09               2009ApJ...702L.110K     0.704   0.663   1.824   1.720   2.670   2.517   3.303   3.113   1.055   0.585   2.140   1.401   2.994   2.114
[VMF98] 119                    12:21:29.30  +49:18:40.00  0.700  N   400d J1221+4918                12:21:24.50  +49:18:13.00  0.700  gonzalez+15           2015arXiv150403364J     2.129   0.996   5.328   2.491   7.700   3.600   8.559   4.002   2.710   0.772   5.580   1.813   7.867   2.719
SDSS J1226+2149                12:26:51.11  +21:49:52.30  0.435  NA  NA NA                          NA           NA            NA     oguri+12              2012MNRAS.420.3213O     3.893   1.179   8.579   2.599  11.852   3.591  13.382   4.054   3.440   0.395   7.104   1.156  10.032   1.953
SDSS J1226+2152                12:26:51.70  +21:52:26.00  0.430  N   SDSS J1226+2152                12:26:51.74  +21:52:25.60  0.430  oguri+12              2012MNRAS.420.3213O     0.619   0.334   1.307   0.705   1.777   0.959   1.997   1.078   1.025   0.305   1.782   0.693   2.313   1.017
